id,max_diff_first,mean_diff_first,mean_diff_prev,severity_bucket,onset_bucket,motion_soft_target
TRAIN_0611,2.271728515625,2.2239725589752197,0.01734868250787258,1,1,0.03881426127006611
TRAIN_0612,1.32080078125,1.2874319553375244,0.011278643272817135,0,3,0.031216888508449
TRAIN_0613,8.412109375,7.5735955238342285,0.10328944772481918,2,2,0.8863387462198734
TRAIN_0614,17.777587890625,16.189022064208984,0.24899403750896454,3,0,0.95
TRAIN_0615,3.501708984375,3.4082603454589844,0.03544203191995621,1,1,0.7430927475392819
TRAIN_0616,6.528564453125,6.115180492401123,0.10903042554855347,2,2,0.8536283047199249
TRAIN_0617,5.97802734375,5.592226505279541,0.16017992794513702,2,2,0.8786974827647209
TRAIN_0618,7.627197265625,6.517316818237305,0.13007795810699463,2,2,0.8897849173545838
TRAIN_0619,4.3076171875,3.6460793018341064,0.0682801753282547,1,1,0.7817946578860283
TRAIN_0620,2.70751953125,2.6428263187408447,0.020545372739434242,1,0,0.04239279725899299
TRAIN_0621,3.772216796875,3.3454182147979736,0.05620051920413971,1,2,0.7628985909819603
TRAIN_0622,2.2705078125,2.226729154586792,0.017307855188846588,1,1,0.038796800325314205
TRAIN_0623,5.453125,4.722850799560547,0.15474922955036163,2,2,0.8646603981852532
TRAIN_0624,1.28173828125,1.2541145086288452,0.010664617642760277,0,3,0.030819709611435733
TRAIN_0625,1.26220703125,1.2310378551483154,0.011904100887477398,0,3,0.030981969243536394
TRAIN_0626,4.432861328125,4.200097560882568,0.07375577837228775,1,0,0.788069840759039
TRAIN_0627,2.476318359375,2.4304141998291016,0.018201949074864388,1,1,0.04034319078673919
TRAIN_0628,20.055419921875,16.833498001098633,0.25105249881744385,3,2,0.95
TRAIN_0629,4.595458984375,4.161391735076904,0.07267960160970688,1,1,0.7904871713221073
TRAIN_0630,2.0556640625,2.01520037651062,0.01436591986566782,1,1,0.03671386437490583
TRAIN_0631,4.869873046875,4.518918991088867,0.11813711374998093,1,1,0.8276585040390492
TRAIN_0632,1.8544921875,1.8105216026306152,0.012494447641074657,0,3,0.034969570335000755
TRAIN_0633,1.98095703125,1.933518648147583,0.014264671131968498,0,3,0.03620464396725098
TRAIN_0634,5.640869140625,5.301935195922852,0.07479439675807953,2,2,0.8123530259728432
TRAIN_0635,1.85400390625,1.6767325401306152,0.014877880923449993,0,3,0.6965675928182901
TRAIN_0636,2.258544921875,2.206014633178711,0.017508720979094505,1,1,0.038765910220642893
TRAIN_0637,1.63134765625,1.5984376668930054,0.012933737598359585,0,3,0.033621631871908905
TRAIN_0638,16.993896484375,13.669405937194824,0.24705153703689575,3,2,0.95
TRAIN_0639,1.328369140625,1.2933011054992676,0.011776722967624664,0,3,0.03138230143984159
TRAIN_0640,10.221923828125,9.313427925109863,0.1263154149055481,3,2,0.9377483050823212
TRAIN_0641,1.970947265625,1.9362841844558716,0.012923122383654118,0,3,0.03582655244941513
TRAIN_0642,1.82568359375,1.789776086807251,0.012321344576776028,0,3,0.03474192376062274
TRAIN_0643,1.65576171875,1.6169408559799194,0.011975138448178768,0,3,0.03355665014311671
TRAIN_0644,5.840087890625,5.213677883148193,0.16371221840381622,2,2,0.8784802667498588
TRAIN_0645,1.142822265625,1.1110349893569946,0.007984786294400692,0,3,0.02929146152858933
TRAIN_0646,2.460693359375,2.3986988067626953,0.019751710817217827,1,1,0.040603239359954996
TRAIN_0647,4.8203125,4.332913875579834,0.11238225549459457,1,2,0.8226636725962162
TRAIN_0648,7.906494140625,6.236761093139648,0.20511078834533691,2,2,0.9477541875839233
TRAIN_0649,8.814208984375,7.885609149932861,0.13511264324188232,2,2,0.9164559254646301
TRAIN_0650,1.92578125,1.8296682834625244,0.023634282872080803,0,3,0.7040967323854566
TRAIN_0651,2.55126953125,2.501375913619995,0.01787370629608631,1,0,0.04075378342221181
TRAIN_0652,21.37060546875,18.033226013183594,0.3044760227203369,3,2,0.95
TRAIN_0653,4.30859375,3.7630014419555664,0.08056232333183289,1,1,0.7904112044572831
TRAIN_0654,7.6806640625,7.354930877685547,0.08783591538667679,2,1,0.8612580899894238
TRAIN_0655,6.88037109375,5.897668361663818,0.16204486787319183,2,2,0.8975986438393593
TRAIN_0656,5.306640625,4.666651725769043,0.08831358700990677,2,2,0.8152990030944347
TRAIN_0657,5.914306640625,5.5113749504089355,0.07063175737857819,2,2,0.8147712096571922
TRAIN_0658,4.5986328125,4.251047611236572,0.09046594053506851,1,1,0.802999498218298
TRAIN_0659,1.849609375,1.8018378019332886,0.012082919478416443,0,3,0.034841808815797175
TRAIN_0660,5.95947265625,5.425632476806641,0.14990806579589844,2,2,0.8711453628540039
TRAIN_0661,1.986328125,1.9507970809936523,0.012534457258880138,0,3,0.0358358395062387
TRAIN_0662,4.968505859375,4.462352752685547,0.09009279310703278,1,2,0.8099508194327354
TRAIN_0663,4.0947265625,3.525484561920166,0.07097878307104111,1,1,0.7795323161184788
TRAIN_0664,20.01904296875,17.17051887512207,0.28189751505851746,3,1,0.95
TRAIN_0665,1.834716796875,1.7961833477020264,0.01184204500168562,0,3,0.03468880301341415
TRAIN_0666,1.36767578125,1.3355480432510376,0.011465627700090408,0,3,0.031565205708146096
TRAIN_0667,4.2744140625,4.1458330154418945,0.061848413199186325,1,0,0.7766449634581805
TRAIN_0668,1.56640625,1.5346745252609253,0.011725282296538353,0,3,0.03291753982752561
TRAIN_0669,2.113037109375,2.0722124576568604,0.012781047262251377,1,1,0.03671698557212949
TRAIN_0670,1.034912109375,1.0102498531341553,0.008859283290803432,0,3,0.028794094812124967
TRAIN_0671,5.00732421875,4.355868816375732,0.08448735624551773,2,2,0.8067839716374874
TRAIN_0672,6.531005859375,5.573033332824707,0.08650580048561096,2,1,0.8379086745977402
TRAIN_0673,6.018798828125,5.066922187805176,0.13369597494602203,2,2,0.8609537596106529
TRAIN_0674,16.306396484375,14.120977401733398,0.20644253492355347,3,0,0.95
TRAIN_0675,1.615478515625,1.584204077720642,0.01186082512140274,0,3,0.03326813621322314
TRAIN_0676,2.761962890625,2.7234303951263428,0.018851086497306824,1,0,0.042351345638434096
TRAIN_0677,1.36962890625,1.340288758277893,0.011886137537658215,0,3,0.03167601998274525
TRAIN_0678,2.433837890625,2.3776168823242188,0.018726974725723267,1,1,0.0401895737250646
TRAIN_0679,20.986083984375,17.681610107421875,0.2987946569919586,3,2,0.95
TRAIN_0680,2.7099609375,2.671693801879883,0.019010307267308235,1,0,0.042050484456121924
TRAIN_0681,19.041748046875,15.404858589172363,0.35002171993255615,3,0,0.95
TRAIN_0682,4.5439453125,4.234316349029541,0.12855106592178345,1,1,0.8285926797389984
TRAIN_0683,4.3291015625,3.6657984256744385,0.105281762778759,1,1,0.8081147144138814
TRAIN_0684,1.6416015625,1.6057782173156738,0.011932679452002048,0,3,0.03345470202838381
TRAIN_0685,5.86181640625,4.780982971191406,0.12758103013038635,2,2,0.8536121410131454
TRAIN_0686,2.65625,2.5915961265563965,0.019881539046764374,1,0,0.04190465077757836
TRAIN_0687,1.81640625,1.7819268703460693,0.01217845268547535,0,3,0.03464827958494425
TRAIN_0688,5.64453125,5.297092914581299,0.09707080572843552,2,2,0.8280179233849049
TRAIN_0689,2.816650390625,2.7769854068756104,0.019842345267534256,1,0,0.04293810810148717
TRAIN_0690,2.119873046875,2.076807975769043,0.014866448938846588,1,1,0.037248012890418375
TRAIN_0691,16.7041015625,15.403326988220215,0.23561856150627136,3,0,0.95
TRAIN_0692,4.18310546875,4.026925086975098,0.06386849284172058,1,0,0.7762785016298295
TRAIN_0693,12.23388671875,11.203666687011719,0.21690383553504944,3,2,0.95
TRAIN_0694,12.083251953125,11.47586441040039,0.2380567044019699,3,0,0.95
TRAIN_0695,4.6298828125,4.13633394241333,0.11149061471223831,1,2,0.8183261451423168
TRAIN_0696,2.627685546875,2.584240674972534,0.020016266033053398,1,0,0.04175041812906663
TRAIN_0697,12.103515625,11.514852523803711,0.16289977729320526,3,1,0.95
TRAIN_0698,1.62548828125,1.5972046852111816,0.012772882357239723,0,3,0.03354601304481427
TRAIN_0699,1.645751953125,1.6116172075271606,0.012834938243031502,0,3,0.03369220661868652
TRAIN_0700,2.29736328125,2.2554233074188232,0.01739685609936714,1,1,0.03899212775131067
TRAIN_0701,4.69873046875,4.317850589752197,0.08180833607912064,1,2,0.7988910793960095
TRAIN_0702,4.212158203125,4.0943193435668945,0.05767026171088219,1,0,0.772506268158555
TRAIN_0703,4.36669921875,3.948958396911621,0.0683814212679863,1,2,0.7830176296532154
TRAIN_0704,12.499267578125,11.928966522216797,0.19535823166370392,3,1,0.95
TRAIN_0705,2.044921875,1.9358162879943848,0.01818316988646984,1,1,0.7026041954830289
TRAIN_0706,1.585205078125,1.553179383277893,0.01260304544121027,0,3,0.03324454361076156
TRAIN_0707,1.396240234375,1.3331964015960693,0.015007708221673965,0,3,0.03257736010849476
TRAIN_0708,2.31103515625,2.2713146209716797,0.018280334770679474,1,1,0.039287139962116885
TRAIN_0709,5.5,5.069047927856445,0.06645768880844116,2,2,0.8037703821659088
TRAIN_0710,6.60791015625,4.9914445877075195,0.1531659960746765,2,2,0.8860704452991486
TRAIN_0711,14.351318359375,13.380242347717285,0.22473348677158356,3,1,0.95
TRAIN_0712,14.23388671875,13.217174530029297,0.1966981440782547,3,1,0.95
TRAIN_0713,2.610595703125,2.5710506439208984,0.01910257525742054,1,0,0.04142613963037729
TRAIN_0714,2.269775390625,2.2189059257507324,0.017773274332284927,1,1,0.03890063738326232
TRAIN_0715,1.892333984375,1.8425750732421875,0.012092717923223972,0,3,0.035121805080523094
TRAIN_0716,1.233642578125,1.2034924030303955,0.0117995860055089,0,3,0.030771913492431243
TRAIN_0717,1.02978515625,1.0066155195236206,0.008079503662884235,0,3,0.028578821036964658
TRAIN_0718,6.219482421875,5.585472106933594,0.16321739554405212,2,2,0.885532084107399
TRAIN_0719,16.93505859375,14.938570022583008,0.2168760746717453,3,0,0.95
TRAIN_0720,1.346923828125,1.3203589916229248,0.010550304315984249,0,3,0.03121674255654216
TRAIN_0721,7.04248046875,5.648751735687256,0.15531018376350403,2,2,0.8960454977750778
TRAIN_0722,2.116455078125,2.0738251209259033,0.013457128778100014,1,1,0.036896954722702505
TRAIN_0723,15.864013671875,13.850196838378906,0.23614276945590973,3,0,0.95
TRAIN_0724,2.63671875,2.5736985206604004,0.020053008571267128,1,0,0.04181770720829567
TRAIN_0725,1.37353515625,1.344375491142273,0.01164934504777193,0,3,0.031646159026771786
TRAIN_0726,2.566162109375,2.506441593170166,0.01979008875787258,1,0,0.04129774108777444
TRAIN_0727,1.979736328125,1.9444559812545776,0.013987869955599308,0,3,0.036132122455785676
TRAIN_0728,1.4501953125,1.3909965753555298,0.01485991757363081,0,3,0.032893583631763854
TRAIN_0729,1.651123046875,1.6203784942626953,0.012923939153552055,0,3,0.033747885607182976
TRAIN_0730,1.8515625,1.8025563955307007,0.011835512705147266,0,3,0.03479677588120103
TRAIN_0731,1.3173828125,1.2933999300003052,0.010956933721899986,0,3,0.03111960614969333
TRAIN_0732,2.663330078125,2.603376865386963,0.020414728671312332,1,0,0.042075082197785385
TRAIN_0733,21.668212890625,18.411457061767578,0.3309958875179291,3,2,0.95
TRAIN_0734,11.414306640625,10.600085258483887,0.18169941008090973,3,1,0.95
TRAIN_0735,21.345703125,18.0512638092041,0.33003973960876465,3,2,0.95
TRAIN_0736,5.4697265625,5.007814884185791,0.15595278143882751,2,2,0.8658266149759293
TRAIN_0737,5.0859375,4.686525821685791,0.09066925197839737,2,2,0.8126442576348782
TRAIN_0738,1.216552734375,1.1911907196044922,0.010283300653100014,0,3,0.03030702959249417
TRAIN_0739,4.489013671875,3.8519299030303955,0.07361941784620285,1,0,0.7890693590939045
TRAIN_0740,2.052978515625,2.0126659870147705,0.014419810846447945,1,1,0.036708982882400355
TRAIN_0741,15.125244140625,14.296831130981445,0.2079155445098877,3,1,0.95
TRAIN_0742,3.7861328125,3.490412473678589,0.06440168619155884,1,2,0.7689107701778413
TRAIN_0743,11.68212890625,10.926092147827148,0.19230687618255615,3,1,0.95
TRAIN_0744,3.4423828125,2.8038251399993896,0.0661180168390274,1,0,0.7634090766310692
TRAIN_0745,1.848388671875,1.8118892908096313,0.012155590578913689,0,3,0.0348508308356007
TRAIN_0746,6.8828125,6.43033504486084,0.12808728218078613,2,2,0.8738759412765503
TRAIN_0747,5.5634765625,5.0794548988342285,0.14787492156028748,2,2,0.8620002380609513
TRAIN_0748,6.8544921875,5.66834831237793,0.16198444366455078,2,2,0.8970517082214355
TRAIN_0749,2.896240234375,2.384354829788208,0.05305282026529312,1,2,0.7436136587560177
TRAIN_0750,6.5126953125,5.252906799316406,0.14823010563850403,2,2,0.8807586325407029
TRAIN_0751,10.339599609375,9.779729843139648,0.12341349571943283,3,0,0.9380116393864155
TRAIN_0752,4.990966796875,4.560569763183594,0.1184718906879425,1,1,0.8302541760206222
TRAIN_0753,6.724365234375,6.490523338317871,0.1036609634757042,2,1,0.8536877965033054
TRAIN_0754,1.837646484375,1.8025424480438232,0.011923697777092457,0,3,0.034726898296425744
TRAIN_0755,4.8359375,4.205065727233887,0.08415094763040543,1,1,0.8032064445912839
TRAIN_0756,2.007568359375,1.9632923603057861,0.014200982637703419,1,2,0.036362756951401634
TRAIN_0757,1.017578125,0.993057906627655,0.008610243909060955,0,3,0.028623314724614223
TRAIN_0758,4.2177734375,3.7642369270324707,0.07745137065649033,1,1,0.7864625414907933
TRAIN_0759,2.122314453125,2.080470085144043,0.012536090798676014,1,1,0.0367201317983369
TRAIN_0760,5.668212890625,5.467061519622803,0.08349854499101639,2,2,0.818979132860899
TRAIN_0761,2.37744140625,2.3351707458496094,0.017854109406471252,1,1,0.03961932800213496
TRAIN_0762,4.936767578125,4.702935695648193,0.08102284371852875,1,0,0.8029829583764077
TRAIN_0763,1.981689453125,1.9465667009353638,0.013281576335430145,0,3,0.035980015923579536
TRAIN_0764,4.315673828125,3.8348727226257324,0.06377949565649033,1,2,0.7788012866079808
TRAIN_0765,3.092041015625,2.8848798274993896,0.033025939017534256,1,1,0.7334129571169615
TRAIN_0766,4.29052734375,3.883375883102417,0.056962333619594574,1,0,0.7735389167368412
TRAIN_0767,2.797607421875,2.7581489086151123,0.019737830385565758,1,0,0.04278994199881951
TRAIN_0768,6.0068359375,5.350154876708984,0.15100465714931488,2,2,0.8728365607857704
TRAIN_0769,17.019775390625,14.845650672912598,0.23079781234264374,3,2,0.95
TRAIN_0770,2.77294921875,2.7341928482055664,0.01992563158273697,1,0,0.04267348395784697
TRAIN_0771,18.922119140625,16.60294532775879,0.2534244954586029,3,2,0.95
TRAIN_0772,5.083740234375,4.704687595367432,0.06731341034173965,2,1,0.7962523218095303
TRAIN_0773,1.264404296875,1.240296483039856,0.010356788523495197,0,3,0.030635211918503047
TRAIN_0774,15.8720703125,13.297188758850098,0.2676369249820709,3,0,0.95
TRAIN_0775,2.09765625,2.0605273246765137,0.012496080249547958,1,1,0.03655051768322786
TRAIN_0776,3.5126953125,3.185476541519165,0.06929021328687668,1,1,0.7670007078945636
TRAIN_0777,12.523681640625,11.923818588256836,0.18695293366909027,3,1,0.95
TRAIN_0778,2.2060546875,2.1617419719696045,0.013260346837341785,1,1,0.037433436397463084
TRAIN_0779,2.675537109375,2.613326072692871,0.020651521161198616,1,0,0.04220967948188385
TRAIN_0780,8.216796875,7.462441444396973,0.09644371271133423,2,2,0.877738137960434
TRAIN_0781,13.88330078125,13.295598983764648,0.1793968230485916,3,0,0.95
TRAIN_0782,13.2861328125,12.2839937210083,0.16640020906925201,3,0,0.95
TRAIN_0783,2.490966796875,2.431649684906006,0.01774877868592739,1,1,0.040332665873070564
TRAIN_0784,1.618408203125,1.588739037513733,0.01279492862522602,0,3,0.03350513666619857
TRAIN_0785,1.839111328125,1.804059624671936,0.012282967567443848,0,3,0.0348202493985494
TRAIN_0786,1.5615234375,1.5230234861373901,0.011947376653552055,0,3,0.03293762356291215
TRAIN_0787,4.776123046875,4.480961799621582,0.11221405118703842,1,1,0.8216842352449893
TRAIN_0788,21.654541015625,18.152484893798828,0.32116901874542236,3,2,0.95
TRAIN_0789,2.789306640625,2.7477030754089355,0.01965617761015892,1,0,0.042716934606432916
TRAIN_0790,2.4228515625,2.3696060180664062,0.01772836595773697,1,1,0.03988515387972197
TRAIN_0791,10.27880859375,8.816946029663086,0.19324669241905212,3,2,0.95
TRAIN_0792,12.806396484375,12.15707778930664,0.17209790647029877,3,1,0.95
TRAIN_0793,5.1865234375,4.7338409423828125,0.11629095673561096,2,2,0.8325408767461777
TRAIN_0794,6.7177734375,5.448732852935791,0.1394018530845642,2,2,0.8785778791904449
TRAIN_0795,5.792724609375,4.966054439544678,0.14376290142536163,2,2,0.8635921608805657
TRAIN_0796,6.404052734375,6.204561233520508,0.09901657700538635,2,1,0.844190632224083
TRAIN_0797,5.87890625,5.48551082611084,0.15244174003601074,2,2,0.8713478899002075
TRAIN_0798,2.500244140625,2.242060899734497,0.034501396119594574,1,1,0.7229057380259037
TRAIN_0799,14.1806640625,13.01441478729248,0.2279856950044632,3,2,0.95
TRAIN_0800,3.69873046875,3.185235023498535,0.06036479026079178,1,2,0.7643805973231792
TRAIN_0801,2.696044921875,2.6558051109313965,0.01938345842063427,1,0,0.04204709895700216
TRAIN_0802,4.749267578125,4.10732889175415,0.10928110033273697,1,2,0.8191074880063534
TRAIN_0803,14.753173828125,14.177237510681152,0.2588396966457367,3,0,0.95
TRAIN_0804,6.063720703125,5.377756595611572,0.12007227540016174,2,2,0.8522931464910507
TRAIN_0805,1.60107421875,1.5654754638671875,0.011735080741345882,0,3,0.03314516792818904
TRAIN_0806,2.795166015625,2.755622625350952,0.019739463925361633,1,0,0.042774454017480215
TRAIN_0807,17.808837890625,15.707233428955078,0.25099942088127136,3,0,0.95
TRAIN_0808,1.019287109375,0.9961394667625427,0.00802561268210411,0,3,0.028498009170095127
TRAIN_0809,4.76025390625,4.526834964752197,0.06259635090827942,1,0,0.7866423968076706
TRAIN_0810,1.037353515625,1.0098930597305298,0.008683730848133564,0,3,0.028769001716127
TRAIN_0811,7.803466796875,6.98184061050415,0.13108554482460022,2,1,0.8939274839162827
TRAIN_0812,2.464599609375,2.4229226112365723,0.01794964261353016,1,1,0.04020814740409454
TRAIN_0813,23.43505859375,20.851930618286133,0.4001138210296631,3,0,0.95
TRAIN_0814,6.04833984375,5.681926250457764,0.12257818877696991,2,2,0.8537473590970039
TRAIN_0815,18.7685546875,16.036945343017578,0.24726954102516174,3,2,0.95
TRAIN_0816,3.285400390625,2.938333749771118,0.059844665229320526,1,1,0.7559565732777119
TRAIN_0817,4.57666015625,4.325209140777588,0.11535930633544922,1,0,0.8199963874816895
TRAIN_0818,2.545166015625,2.1539156436920166,0.03637205436825752,1,1,0.7250911753624678
TRAIN_0819,1.4443359375,1.3862957954406738,0.01430223137140274,0,3,0.03272537091374397
TRAIN_0820,6.140869140625,5.901763439178467,0.07703738659620285,2,1,0.8236731188595295
TRAIN_0821,1.981201171875,1.9327764511108398,0.01415280718356371,0,3,0.03618012929335237
TRAIN_0822,7.3466796875,5.735840797424316,0.1823354810476303,2,2,0.9208950906395912
TRAIN_0823,3.66796875,3.509777784347534,0.05815691128373146,1,0,0.762235228523612
TRAIN_0824,5.580810546875,5.099153518676758,0.06482872366905212,2,2,0.804205912232399
TRAIN_0825,2.435546875,2.3796026706695557,0.017605070024728775,1,1,0.03993890435993672
TRAIN_0826,4.616943359375,4.322834014892578,0.0626298263669014,1,1,0.7838712739646435
TRAIN_0827,6.3857421875,5.428408622741699,0.1456000804901123,2,2,0.8764420289993287
TRAIN_0828,1.232666015625,1.2057386636734009,0.010523359291255474,0,3,0.030467779602855447
TRAIN_0829,2.256103515625,2.212617874145508,0.018007617443799973,1,1,0.03886645025511583
TRAIN_0830,4.485595703125,4.133537769317627,0.11827266216278076,1,1,0.8202599797248841
TRAIN_0831,1.0419921875,1.019402265548706,0.008656785823404789,0,3,0.028792865910877784
TRAIN_0832,2.971435546875,2.7291312217712402,0.04644877463579178,1,0,0.7404571354091167
TRAIN_0833,4.6943359375,4.254973411560059,0.0735018402338028,1,1,0.792990838944912
TRAIN_0834,2.613525390625,2.546564817428589,0.02017793618142605,1,0,0.04169610014806191
TRAIN_0835,1.240478515625,1.2140721082687378,0.01015429012477398,0,3,0.030432444714009764
TRAIN_0836,19.303955078125,16.451467514038086,0.25178655982017517,3,2,0.95
TRAIN_0837,3.8076171875,3.544650077819824,0.06881336122751236,1,1,0.7724178880155087
TRAIN_0838,3.54931640625,3.147826671600342,0.053595807403326035,1,2,0.7567287351042032
TRAIN_0839,7.45703125,7.027838706970215,0.1270037442445755,2,0,0.8843147303462029
TRAIN_0840,13.619384765625,11.880362510681152,0.2007276862859726,3,0,0.95
TRAIN_0841,4.941650390625,4.440276145935059,0.060114119201898575,1,0,0.7884420660585165
TRAIN_0842,11.5869140625,11.210542678833008,0.15435892343521118,3,0,0.95
TRAIN_0843,5.439453125,5.147625923156738,0.06815279275178909,2,2,0.8037762908637524
TRAIN_0844,2.0302734375,1.9859166145324707,0.014326727017760277,1,1,0.03653968031456074
TRAIN_0845,9.82373046875,8.858845710754395,0.12272271513938904,2,2,0.9274686447381975
TRAIN_0846,3.592041015625,3.3859078884124756,0.04512437433004379,1,0,0.7516318618357182
TRAIN_0847,8.591552734375,8.148300170898438,0.09930317848920822,2,1,0.8870475032627583
TRAIN_0848,1.151611328125,1.1246635913848877,0.007885170169174671,0,3,0.02932534667228659
TRAIN_0849,11.460205078125,9.886384963989258,0.18688516318798065,3,1,0.95
TRAIN_0850,1.803466796875,1.7719041109085083,0.012161306105554104,0,3,0.03456017227098346
TRAIN_0851,1.2861328125,1.2568236589431763,0.01056745182722807,0,3,0.03082560204093655
TRAIN_0852,5.099365234375,4.478176116943359,0.08541819453239441,2,2,0.8092303582429886
TRAIN_0853,7.065673828125,5.774224758148193,0.18174023926258087,2,2,0.9149988071322441
TRAIN_0854,1.7744140625,1.7443088293075562,0.012805542908608913,0,3,0.03452165141825875
TRAIN_0855,2.412353515625,2.3525006771087646,0.017497289925813675,1,1,0.039762998834252355
TRAIN_0856,1.821533203125,1.77835214138031,0.011796319857239723,0,3,0.03459244045366844
TRAIN_0857,8.203857421875,6.703365802764893,0.21339115500450134,2,1,0.95
TRAIN_0858,1.0478515625,1.0246655941009521,0.008159522898495197,0,3,0.028714923832565548
TRAIN_0859,2.113525390625,2.0734145641326904,0.012710009701550007,1,1,0.03670358396942417
TRAIN_0860,5.961181640625,5.09135103225708,0.13303786516189575,2,2,0.8593695476055145
TRAIN_0861,0.99462890625,0.9713138937950134,0.007924363948404789,0,3,0.028314106145252784
TRAIN_0862,2.471923828125,2.4329936504364014,0.018455887213349342,1,1,0.04037387856592735
TRAIN_0863,2.73388671875,2.6917288303375244,0.01911400631070137,1,0,0.04223019847770532
TRAIN_0864,23.635986328125,21.053001403808594,0.37669020891189575,3,0,0.95
TRAIN_0865,2.404541015625,2.339024782180786,0.017712034285068512,1,1,0.039762324601411825
TRAIN_0866,5.138916015625,4.773460388183594,0.06582978367805481,2,2,0.7962897108793259
TRAIN_0867,15.878173828125,13.414417266845703,0.28721144795417786,3,0,0.95
TRAIN_0868,1.267822265625,1.2408238649368286,0.010320860892534256,0,3,0.03064904560148716
TRAIN_0869,3.0439453125,2.997408390045166,0.02471780963242054,1,0,0.04555313344548146
TRAIN_0870,2.0263671875,1.9786838293075562,0.014429609291255474,1,2,0.03653829555337628
TRAIN_0871,8.5478515625,8.153088569641113,0.11221568286418915,2,1,0.8952340834736824
TRAIN_0872,1.727783203125,1.6986839771270752,0.012947618030011654,0,3,0.03425170169398189
TRAIN_0873,12.736572265625,11.552745819091797,0.17234450578689575,3,2,0.95
TRAIN_0874,11.499755859375,10.840023040771484,0.2015237957239151,3,1,0.95
TRAIN_0875,6.122314453125,5.672307014465332,0.1313386708498001,2,2,0.8613222014307975
TRAIN_0876,5.501953125,5.06056547164917,0.11685517430305481,2,2,0.8390867079496384
TRAIN_0877,1.76904296875,1.734023094177246,0.011998001486063004,0,3,0.03429831297695637
TRAIN_0878,2.621826171875,2.480178117752075,0.03312882035970688,1,1,0.7243157846033573
TRAIN_0879,1.984375,1.9450331926345825,0.012654486112296581,0,3,0.03585115092620254
TRAIN_0880,1.819091796875,1.7912875413894653,0.013782105408608913,0,3,0.035039921275029584
TRAIN_0881,1.80322265625,1.771068811416626,0.012448722496628761,0,3,0.03462564918150505
TRAIN_0882,14.214111328125,11.897058486938477,0.2516501843929291,3,1,0.95
TRAIN_0883,1.59716796875,1.5601214170455933,0.011753044091165066,0,3,0.03312396875148019
TRAIN_0884,1.76953125,1.7383571863174438,0.011917982250452042,0,3,0.03428281565010548
TRAIN_0885,3.732421875,3.37260103225708,0.05172596871852875,1,2,0.7589904046654702
TRAIN_0886,1.6318359375,1.6055552959442139,0.012849635444581509,0,3,0.03360518186415235
TRAIN_0887,7.133056640625,5.670862674713135,0.15359221398830414,2,2,0.8966091542840005
TRAIN_0888,2.304931640625,2.2642743587493896,0.01772020012140274,1,1,0.03911676902572314
TRAIN_0889,5.028076171875,4.61112642288208,0.11253984272480011,2,2,0.8268253752589226
TRAIN_0890,1.826904296875,1.788679599761963,0.012080470100045204,0,3,0.034693654286364714
TRAIN_0891,9.705810546875,8.817289352416992,0.13194207847118378,2,2,0.9316227605938912
TRAIN_0892,29.58349609375,24.56587791442871,0.45792534947395325,3,0,0.95
TRAIN_0893,4.91748046875,4.70652437210083,0.07602734863758087,1,0,0.7991100131869316
TRAIN_0894,1.011962890625,0.9884077906608582,0.008008466102182865,0,3,0.028446400879571836
TRAIN_0895,11.666748046875,11.056291580200195,0.17557629942893982,3,1,0.95
TRAIN_0896,2.182373046875,2.1376266479492188,0.017318470403552055,1,1,0.03822640123218298
TRAIN_0897,5.83154296875,5.551720142364502,0.08925911784172058,2,2,0.8261964703798295
TRAIN_0898,1.921142578125,1.880518913269043,0.01388335507363081,0,3,0.035726876274993026
TRAIN_0899,1.595458984375,1.5592265129089355,0.01176855806261301,0,3,0.03311648027971387
TRAIN_0900,3.873291015625,3.618649959564209,0.09135431796312332,1,2,0.7894771973788739
TRAIN_0901,5.05419921875,4.69551420211792,0.12615619599819183,2,2,0.8368662219643592
TRAIN_0902,8.739501953125,7.864226818084717,0.11819182336330414,2,2,0.9031545644402503
TRAIN_0903,2.456787109375,2.396395444869995,0.018681248649954796,1,1,0.04032807422926029
TRAIN_0904,1.01171875,0.9882461428642273,0.008652702905237675,0,3,0.028595135886222124
TRAIN_0905,1.446044921875,1.3888490200042725,0.014796228148043156,0,3,0.032851745226730907
TRAIN_0906,24.02734375,22.03130531311035,0.3238145709037781,3,0,0.95
TRAIN_0907,4.206298828125,3.685235023498535,0.06734198331832886,1,2,0.7791622154712677
TRAIN_0908,1.22119140625,1.1917279958724976,0.011604436673223972,0,3,0.030645446031043928
TRAIN_0909,18.490966796875,14.910443305969238,0.25063198804855347,3,0,0.95
TRAIN_0910,1.127197265625,1.097860336303711,0.00806643906980753,0,3,0.029208951342850925
TRAIN_0911,6.933837890625,6.207625865936279,0.14654071629047394,2,2,0.8877883402705193
TRAIN_0912,4.880859375,4.262548446655273,0.09361282736063004,1,2,0.8107057369649411
TRAIN_0913,2.692138671875,2.6539971828460693,0.019836630672216415,1,0,0.042127448524038005
TRAIN_0914,4.768798828125,4.543063640594482,0.06887133419513702,1,0,0.7912015110850334
TRAIN_0915,1.248046875,1.2127224206924438,0.01168037299066782,0,3,0.03083772505198916
TRAIN_0916,1.046142578125,1.0212361812591553,0.00864698737859726,0,3,0.028817557146151862
TRAIN_0917,5.296142578125,4.6351447105407715,0.09691974520683289,2,2,0.8211186019182205
